T_h;Bezeichnung;Standort;Arbeitstag;Wochentag;Tag Nr;Kennzahl;TAG_Gesamtzahl_Passanten_dSSG
2019-08-07T06:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";117
2019-08-07T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";156
2019-08-07T12:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";915
2019-08-07T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1119
2019-08-08T00:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";25
2019-08-08T07:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";252
2019-08-08T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";353
2019-08-08T09:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";673
2019-08-08T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1021
2019-08-08T17:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1324
2019-08-08T18:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1358
2019-08-09T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";22
2019-08-09T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";13
2019-08-09T04:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";5
2019-08-09T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";421
2019-08-09T09:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";729
2019-08-09T10:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1081
2019-08-09T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1212
2019-08-09T16:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";964
2019-08-10T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;1308
2019-08-10T16:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;2033
2019-08-10T17:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;1342
2019-08-10T19:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;809
2019-08-11T06:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;20
2019-08-11T07:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;30
2019-08-11T14:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;338
2019-08-11T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;323
2019-08-11T17:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;301
2019-08-12T06:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";96
2019-08-12T09:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";440
2019-08-12T17:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";826
2019-08-12T20:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";140
2019-08-13T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1
2019-08-13T03:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";7
2019-08-13T04:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";4
2019-08-13T06:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";114
2019-08-13T21:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";164
2019-08-14T03:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2019-08-14T07:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";349
2019-08-14T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";485
2019-08-14T14:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1360
2019-09-24T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";3
2019-09-24T04:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";28
2019-09-24T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";658
2019-09-24T12:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1185
2019-09-24T15:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";991
2019-09-24T23:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";31
2019-09-25T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";2
2019-09-25T16:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1218
2019-09-25T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";94
2019-09-25T23:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";29
2019-09-26T04:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";19
2019-09-26T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";540
2019-09-26T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";164
2019-09-27T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";19
2019-09-27T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";552
2019-09-27T09:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";660
2019-09-27T13:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";959
2019-09-27T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";927
2019-09-27T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1231
2019-09-28T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;39
2019-09-28T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;412
2019-09-28T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;217
2019-09-29T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;91
2019-09-29T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;33
2019-09-29T10:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;134
2019-09-29T18:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;143
2019-09-29T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;140
2019-09-29T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;48
2019-09-30T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";3
2019-09-30T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1
2019-09-30T10:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";789
2019-09-30T13:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";921
2019-09-30T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";996
2019-09-30T20:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";138
2019-09-30T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";57
2019-09-30T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";67
2019-10-01T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";0
2019-10-01T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";2
2019-10-01T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";51
2019-10-01T09:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";588
2019-10-01T11:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";863
2019-10-01T18:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";862
2019-10-01T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";273
2019-10-01T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";60
2019-10-02T20:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";108
2019-10-02T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";76
2019-10-03T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";8
2019-10-03T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";3
2019-10-03T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";188
2019-10-03T10:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";823
2019-10-04T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";29
2019-10-04T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";3
2019-10-04T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";157
2019-10-04T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";114
2019-10-05T11:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;812
2019-10-05T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;114
2019-10-05T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;88
2019-10-05T23:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;91
2019-10-06T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;56
2019-10-06T16:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;180
2019-10-06T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;32
2019-10-06T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;16
2019-10-07T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1
2019-10-07T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";0
2019-10-07T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";42
2019-10-07T13:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";880
2019-10-07T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1046
2019-10-07T15:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1148
2019-10-07T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";273
2019-10-07T23:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";17
2019-10-08T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";2
2019-10-08T11:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";861
2019-10-08T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";77
2019-10-09T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";43
2019-10-09T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";762
2019-10-09T16:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";996
2019-10-10T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";2
2019-10-10T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";50
2019-10-10T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";472
2019-10-10T16:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1164
2019-10-10T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";496
2019-10-11T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";3
2019-10-12T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;57
2019-10-12T04:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;36
2019-10-12T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;69
2019-10-12T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;34
2019-10-12T09:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;747
2019-10-12T12:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;1024
2019-10-12T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;417
2019-10-12T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;215
2019-10-13T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;335
2019-10-13T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;279
2019-10-13T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;49
2019-10-14T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";49
2019-10-14T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";600
2019-10-14T16:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1160
2019-10-14T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1430
2019-10-14T20:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";121
2019-10-15T04:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";18
2019-10-15T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";497
2019-10-15T12:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";997
2019-10-15T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";878
2019-10-15T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";33
2019-10-16T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2019-10-16T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";51
2019-10-30T06:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";29
2019-10-30T12:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";431
2019-10-30T12:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";119
2019-10-30T13:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";112
2019-10-30T14:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";105
2019-10-30T16:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";144
2019-10-30T19:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";54
2019-10-30T20:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";78
2019-10-31T01:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2019-10-31T02:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2019-10-31T07:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";238
2019-10-31T08:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";213
2019-10-31T10:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";270
2019-10-31T10:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";117
2019-10-31T12:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";140
2019-10-31T15:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";91
2019-10-31T18:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";139
2019-10-31T21:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";175
2019-10-31T21:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";67
2019-11-01T00:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";124
