Datum;Bezeichnung;Standort;Arbeitstag;Wochentag;Tag Nr;Kennzahl;Anzahl Velos
2014-05-26;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";888
2014-05-28;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";698
2014-05-28;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1053
2014-05-29;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";226
2014-05-29;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2014-05-29;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";168
2014-05-29;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";466
2014-05-30;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";59
2014-05-30;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";271
2014-05-31;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;0
2014-06-01;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;651
2014-06-02;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";913
2014-06-04;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";460
2014-06-04;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";966
2014-06-05;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";295
2014-06-06;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1007
2014-06-08;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;258
2014-06-08;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;622
2014-06-09;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";271
2014-06-11;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";260
2014-06-11;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1004
2014-06-12;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";635
2014-06-12;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";258
2014-06-13;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";587
2014-06-14;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;589
2014-06-14;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;506
2014-06-14;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;256
2014-06-15;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;267
2014-06-17;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";634
2014-06-17;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";708
2014-06-17;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";609
2014-06-20;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";633
2014-06-21;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;238
2014-06-21;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;422
2014-06-24;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";343
2014-06-25;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";576
2014-06-25;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";804
2014-06-26;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";755
2014-06-26;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";352
2014-06-27;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";325
2014-06-28;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;232
2014-06-28;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;186
2014-06-28;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;730
2014-06-29;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;38
2014-07-01;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";687
2014-07-01;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1200
2014-07-02;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";91
2014-07-03;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1417
2014-07-04;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";597
2014-07-04;Splügenweg / Olma;47.433074,9.38514;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";276
2014-07-04;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1286
2014-07-05;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;310
2014-07-05;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;137
2014-07-05;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;0
2014-07-06;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;491
2014-07-06;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;600
2014-07-07;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";0
2014-07-08;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";0
2014-07-09;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";230
2014-07-09;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";62
2014-07-10;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2014-07-10;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2014-07-11;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";289
2014-07-11;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";67
2014-07-12;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;215
2014-07-12;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;66
2014-07-13;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;0
2014-07-14;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";449
2014-07-14;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";125
2014-07-15;Splügenweg / Olma;47.433074,9.38514;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";272
2014-07-16;Splügenweg / Olma;47.433074,9.38514;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";347
2014-07-16;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2014-07-17;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";804
2014-07-17;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";615
2014-07-18;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";0
2014-07-18;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";780
2014-07-18;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1081
2014-07-19;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;402
2014-07-20;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;292
2014-07-22;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";123
2014-07-22;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";34
2014-07-23;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";380
2014-07-23;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";438
2014-07-24;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";523
2014-07-24;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1015
2014-07-25;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";577
2014-07-25;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";475
2014-07-26;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;0
2014-07-26;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;170
2014-07-26;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;195
2014-07-27;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;97
2014-07-27;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;35
2014-07-28;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";593
2014-07-29;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";235
2014-07-30;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";518
2014-08-01;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";0
2014-08-02;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;0
2014-08-02;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;185
2014-08-04;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";171
2014-08-05;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";418
2014-08-05;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";894
2014-08-06;Splügenweg / Olma;47.433074,9.38514;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";265
2014-08-07;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2014-08-07;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";424
2014-08-08;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";842
2014-08-08;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";538
2014-08-09;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;801
2014-08-12;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";519
2014-08-13;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";250
2014-08-13;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";357
2014-08-14;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";537
2014-08-14;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";223
2014-08-15;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";445
2014-08-15;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";327
2014-08-16;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;122
2014-08-17;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;394
2014-08-18;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";576
2014-08-18;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";653
2014-08-18;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1072
2014-08-20;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";549
2014-08-22;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";585
2014-08-22;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";583
2014-08-23;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;341
2014-08-24;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;187
2014-08-24;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;339
2014-08-24;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;272
2014-08-24;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;375
2014-08-25;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";441
2014-08-25;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";984
2014-08-26;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";277
2014-08-27;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";818
2014-08-28;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";317
2014-08-29;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";418
2014-08-30;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;304
2014-08-31;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;116
2014-08-31;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;77
2014-08-31;Splügenweg / Olma;47.433074,9.38514;Wochenende;Sonntag;7;Tagesverkehr;77
2014-09-01;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";416
2014-09-02;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";478
2014-09-02;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";970
2014-09-03;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";575
2014-09-03;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";161
2014-09-03;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";455
2014-09-04;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";571
2014-09-04;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";180
2014-09-05;Splügenweg / Olma;47.433074,9.38514;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";273
2014-09-06;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;460
2014-09-06;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;192
2014-09-07;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;348
2014-09-08;Splügenweg / Olma;47.433074,9.38514;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";331
2014-09-09;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";708
2014-09-10;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";637
2014-09-11;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";700
2014-09-11;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";428
2014-09-12;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";288
2014-09-13;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;282
2014-09-15;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";945
2014-09-16;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";557
2014-09-17;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";916
2014-09-17;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";226
2014-09-18;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";288
2014-09-18;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";523
2014-09-18;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1057
2014-09-19;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";751
2014-09-20;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;342
2014-09-21;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;203
2014-09-21;Splügenweg / Olma;47.433074,9.38514;Wochenende;Sonntag;7;Tagesverkehr;68
2014-09-24;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";489
2014-09-25;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";372
2014-09-26;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";436
2014-09-27;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;355
2014-09-30;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";466
2014-10-01;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";382
2014-10-01;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";396
2014-10-02;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";403
2014-10-03;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";457
2014-10-04;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;121
2014-10-05;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;311
2014-10-05;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;278
2014-10-07;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";560
2014-10-07;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";128
2014-10-07;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";423
2014-10-08;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";603
2014-10-08;Splügenweg / Olma;47.433074,9.38514;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";213
2014-10-08;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";792
2014-10-09;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";677
2014-10-10;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";445
2014-10-10;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";769
2014-10-11;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;326
2014-10-11;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;324
2014-10-12;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;204
2014-10-12;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;187
2014-10-12;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;371
2014-10-14;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";166
2014-10-14;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";712
2014-10-15;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";459
2014-10-15;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";525
2014-10-16;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";696
2014-10-17;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";78
2014-10-19;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;400
2014-10-20;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";718
2014-10-21;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";373
